ncodpers,added_products
105256,ind_tjcr_fin_ult1
105258,ind_tjcr_fin_ult1
105260,ind_tjcr_fin_ult1
105263,ind_tjcr_fin_ult1
105266,ind_tjcr_fin_ult1
105272,ind_tjcr_fin_ult1
105274,ind_tjcr_fin_ult1
105277,ind_tjcr_fin_ult1
105280,ind_tjcr_fin_ult1
105282,ind_tjcr_fin_ult1
105283,ind_tjcr_fin_ult1
105285,ind_tjcr_fin_ult1
105287,ind_tjcr_fin_ult1
105288,ind_tjcr_fin_ult1
105290,ind_tjcr_fin_ult1
105291,ind_tjcr_fin_ult1
105292,ind_tjcr_fin_ult1
105297,ind_tjcr_fin_ult1
105298,ind_tjcr_fin_ult1
105299,ind_tjcr_fin_ult1
105300,ind_tjcr_fin_ult1
105301,ind_tjcr_fin_ult1
105302,ind_tjcr_fin_ult1
105305,ind_tjcr_fin_ult1
105307,ind_tjcr_fin_ult1
105308,ind_tjcr_fin_ult1
105310,ind_tjcr_fin_ult1
105311,ind_tjcr_fin_ult1
105312,ind_tjcr_fin_ult1
105313,ind_tjcr_fin_ult1
105314,ind_tjcr_fin_ult1
105321,ind_tjcr_fin_ult1
105323,ind_tjcr_fin_ult1
105324,ind_tjcr_fin_ult1
105325,ind_tjcr_fin_ult1
105326,ind_tjcr_fin_ult1
105327,ind_tjcr_fin_ult1
105328,ind_tjcr_fin_ult1
105330,ind_tjcr_fin_ult1
105332,ind_tjcr_fin_ult1
105333,ind_tjcr_fin_ult1
105334,ind_tjcr_fin_ult1
105344,ind_tjcr_fin_ult1
105347,ind_tjcr_fin_ult1
105350,ind_tjcr_fin_ult1
105353,ind_tjcr_fin_ult1
105355,ind_tjcr_fin_ult1
105358,ind_tjcr_fin_ult1
105359,ind_tjcr_fin_ult1
105362,ind_tjcr_fin_ult1
105363,ind_tjcr_fin_ult1
105364,ind_tjcr_fin_ult1
105366,ind_tjcr_fin_ult1
105369,ind_tjcr_fin_ult1
105370,ind_tjcr_fin_ult1
105372,ind_tjcr_fin_ult1
105378,ind_tjcr_fin_ult1
105379,ind_tjcr_fin_ult1
105380,ind_tjcr_fin_ult1
105384,ind_tjcr_fin_ult1
105385,ind_tjcr_fin_ult1
105387,ind_tjcr_fin_ult1
105388,ind_tjcr_fin_ult1
105389,ind_tjcr_fin_ult1
105392,ind_tjcr_fin_ult1
105396,ind_tjcr_fin_ult1
105401,ind_tjcr_fin_ult1
105402,ind_tjcr_fin_ult1
105403,ind_tjcr_fin_ult1
105404,ind_tjcr_fin_ult1
105406,ind_tjcr_fin_ult1
105410,ind_tjcr_fin_ult1
105413,ind_tjcr_fin_ult1
105415,ind_tjcr_fin_ult1
105419,ind_tjcr_fin_ult1
105420,ind_tjcr_fin_ult1
105422,ind_tjcr_fin_ult1
105423,ind_tjcr_fin_ult1
105426,ind_tjcr_fin_ult1
105427,ind_tjcr_fin_ult1
105428,ind_tjcr_fin_ult1
105430,ind_tjcr_fin_ult1
105431,ind_tjcr_fin_ult1
105433,ind_tjcr_fin_ult1
105435,ind_tjcr_fin_ult1
105441,ind_tjcr_fin_ult1
105442,ind_tjcr_fin_ult1
105443,ind_tjcr_fin_ult1
105444,ind_tjcr_fin_ult1
105445,ind_tjcr_fin_ult1
105449,ind_tjcr_fin_ult1
105450,ind_tjcr_fin_ult1
105451,ind_tjcr_fin_ult1
105452,ind_tjcr_fin_ult1
105455,ind_tjcr_fin_ult1
105461,ind_tjcr_fin_ult1
105462,ind_tjcr_fin_ult1
105463,ind_tjcr_fin_ult1
105464,ind_tjcr_fin_ult1
105465,ind_tjcr_fin_ult1
105470,ind_tjcr_fin_ult1
105471,ind_tjcr_fin_ult1
105475,ind_tjcr_fin_ult1
105476,ind_tjcr_fin_ult1
105477,ind_tjcr_fin_ult1
105478,ind_tjcr_fin_ult1
105480,ind_tjcr_fin_ult1
105482,ind_tjcr_fin_ult1
105486,ind_tjcr_fin_ult1
105488,ind_tjcr_fin_ult1
105490,ind_tjcr_fin_ult1
105492,ind_tjcr_fin_ult1
105493,ind_tjcr_fin_ult1
105494,ind_tjcr_fin_ult1
105495,ind_tjcr_fin_ult1
105497,ind_tjcr_fin_ult1
105498,ind_tjcr_fin_ult1
105500,ind_tjcr_fin_ult1
105504,ind_tjcr_fin_ult1
105507,ind_tjcr_fin_ult1
105510,ind_tjcr_fin_ult1
105512,ind_tjcr_fin_ult1
105515,ind_tjcr_fin_ult1
105516,ind_tjcr_fin_ult1
105518,ind_tjcr_fin_ult1
105519,ind_tjcr_fin_ult1
105521,ind_tjcr_fin_ult1
105523,ind_tjcr_fin_ult1
105524,ind_tjcr_fin_ult1
105526,ind_tjcr_fin_ult1
105527,ind_tjcr_fin_ult1
105530,ind_tjcr_fin_ult1
105532,ind_tjcr_fin_ult1
105534,ind_tjcr_fin_ult1
105535,ind_tjcr_fin_ult1
105537,ind_tjcr_fin_ult1
105539,ind_tjcr_fin_ult1
105540,ind_tjcr_fin_ult1
105541,ind_tjcr_fin_ult1
105542,ind_tjcr_fin_ult1
105543,ind_tjcr_fin_ult1
105546,ind_tjcr_fin_ult1
105547,ind_tjcr_fin_ult1
105548,ind_tjcr_fin_ult1
105557,ind_tjcr_fin_ult1
105558,ind_tjcr_fin_ult1
105561,ind_tjcr_fin_ult1
105563,ind_tjcr_fin_ult1
105566,ind_tjcr_fin_ult1
105567,ind_tjcr_fin_ult1
105569,ind_tjcr_fin_ult1
105570,ind_tjcr_fin_ult1
105571,ind_tjcr_fin_ult1
105574,ind_tjcr_fin_ult1
105580,ind_tjcr_fin_ult1
105581,ind_tjcr_fin_ult1
105584,ind_tjcr_fin_ult1
105585,ind_tjcr_fin_ult1
105586,ind_tjcr_fin_ult1
105588,ind_tjcr_fin_ult1
105590,ind_tjcr_fin_ult1
105592,ind_tjcr_fin_ult1
105593,ind_tjcr_fin_ult1
105594,ind_tjcr_fin_ult1
105597,ind_tjcr_fin_ult1
105600,ind_tjcr_fin_ult1
105601,ind_tjcr_fin_ult1
105602,ind_tjcr_fin_ult1
105603,ind_tjcr_fin_ult1
105605,ind_tjcr_fin_ult1
105606,ind_tjcr_fin_ult1
105608,ind_tjcr_fin_ult1
105609,ind_tjcr_fin_ult1
105612,ind_tjcr_fin_ult1
105613,ind_tjcr_fin_ult1
105616,ind_tjcr_fin_ult1
105617,ind_tjcr_fin_ult1
105618,ind_tjcr_fin_ult1
105619,ind_tjcr_fin_ult1
105621,ind_tjcr_fin_ult1
105622,ind_tjcr_fin_ult1
105624,ind_tjcr_fin_ult1
105625,ind_tjcr_fin_ult1
105628,ind_tjcr_fin_ult1
105629,ind_tjcr_fin_ult1
105630,ind_tjcr_fin_ult1
105632,ind_tjcr_fin_ult1
105633,ind_tjcr_fin_ult1
105634,ind_tjcr_fin_ult1
105637,ind_tjcr_fin_ult1
105638,ind_tjcr_fin_ult1
105639,ind_tjcr_fin_ult1
105640,ind_tjcr_fin_ult1
105643,ind_tjcr_fin_ult1
105645,ind_tjcr_fin_ult1
105647,ind_tjcr_fin_ult1
105648,ind_tjcr_fin_ult1
105650,ind_tjcr_fin_ult1
105651,ind_tjcr_fin_ult1
105652,ind_tjcr_fin_ult1
105653,ind_tjcr_fin_ult1
105654,ind_tjcr_fin_ult1
105655,ind_tjcr_fin_ult1
105656,ind_tjcr_fin_ult1
105657,ind_tjcr_fin_ult1
105658,ind_tjcr_fin_ult1
105660,ind_tjcr_fin_ult1
105661,ind_tjcr_fin_ult1
105662,ind_tjcr_fin_ult1
105663,ind_tjcr_fin_ult1
105664,ind_tjcr_fin_ult1
105666,ind_tjcr_fin_ult1
105667,ind_tjcr_fin_ult1
105670,ind_tjcr_fin_ult1
105671,ind_tjcr_fin_ult1
105672,ind_tjcr_fin_ult1
105675,ind_tjcr_fin_ult1
105677,ind_tjcr_fin_ult1
105678,ind_tjcr_fin_ult1
105680,ind_tjcr_fin_ult1
105681,ind_tjcr_fin_ult1
105682,ind_tjcr_fin_ult1
105684,ind_tjcr_fin_ult1
105685,ind_tjcr_fin_ult1
105687,ind_tjcr_fin_ult1
105688,ind_tjcr_fin_ult1
105689,ind_tjcr_fin_ult1
105693,ind_tjcr_fin_ult1
105694,ind_tjcr_fin_ult1
105697,ind_tjcr_fin_ult1
105699,ind_tjcr_fin_ult1
105700,ind_tjcr_fin_ult1
105701,ind_tjcr_fin_ult1
105702,ind_tjcr_fin_ult1
105704,ind_tjcr_fin_ult1
105710,ind_tjcr_fin_ult1
105711,ind_tjcr_fin_ult1
105712,ind_tjcr_fin_ult1
105716,ind_tjcr_fin_ult1
105724,ind_tjcr_fin_ult1
105726,ind_tjcr_fin_ult1
105727,ind_tjcr_fin_ult1
105728,ind_tjcr_fin_ult1
105731,ind_tjcr_fin_ult1
105732,ind_tjcr_fin_ult1
105733,ind_tjcr_fin_ult1
105734,ind_tjcr_fin_ult1
105735,ind_tjcr_fin_ult1
105736,ind_tjcr_fin_ult1
105740,ind_tjcr_fin_ult1
105742,ind_tjcr_fin_ult1
105744,ind_tjcr_fin_ult1
105746,ind_tjcr_fin_ult1
105747,ind_tjcr_fin_ult1
105748,ind_tjcr_fin_ult1
105749,ind_tjcr_fin_ult1
105751,ind_tjcr_fin_ult1
105755,ind_tjcr_fin_ult1
105757,ind_tjcr_fin_ult1
105759,ind_tjcr_fin_ult1
105762,ind_tjcr_fin_ult1
105763,ind_tjcr_fin_ult1
105764,ind_tjcr_fin_ult1
105768,ind_tjcr_fin_ult1
105769,ind_tjcr_fin_ult1
105775,ind_tjcr_fin_ult1
105779,ind_tjcr_fin_ult1
105780,ind_tjcr_fin_ult1
105782,ind_tjcr_fin_ult1
105783,ind_tjcr_fin_ult1
105784,ind_tjcr_fin_ult1
105788,ind_tjcr_fin_ult1
105791,ind_tjcr_fin_ult1
105793,ind_tjcr_fin_ult1
105794,ind_tjcr_fin_ult1
105795,ind_tjcr_fin_ult1
105798,ind_tjcr_fin_ult1
105801,ind_tjcr_fin_ult1
105803,ind_tjcr_fin_ult1
105805,ind_tjcr_fin_ult1
105806,ind_tjcr_fin_ult1
105807,ind_tjcr_fin_ult1
105810,ind_tjcr_fin_ult1
105813,ind_tjcr_fin_ult1
105815,ind_tjcr_fin_ult1
105817,ind_tjcr_fin_ult1
105818,ind_tjcr_fin_ult1
105819,ind_tjcr_fin_ult1
105823,ind_tjcr_fin_ult1
105831,ind_tjcr_fin_ult1
105834,ind_tjcr_fin_ult1
105835,ind_tjcr_fin_ult1
105840,ind_tjcr_fin_ult1
105841,ind_tjcr_fin_ult1
105842,ind_tjcr_fin_ult1
105845,ind_tjcr_fin_ult1
105849,ind_tjcr_fin_ult1
105850,ind_tjcr_fin_ult1
105851,ind_tjcr_fin_ult1
105853,ind_tjcr_fin_ult1
105854,ind_tjcr_fin_ult1
105855,ind_tjcr_fin_ult1
105857,ind_tjcr_fin_ult1
105858,ind_tjcr_fin_ult1
105862,ind_tjcr_fin_ult1
105863,ind_tjcr_fin_ult1
105864,ind_tjcr_fin_ult1
105865,ind_tjcr_fin_ult1
105869,ind_tjcr_fin_ult1
105870,ind_tjcr_fin_ult1
105871,ind_tjcr_fin_ult1
105875,ind_tjcr_fin_ult1
105876,ind_tjcr_fin_ult1
105877,ind_tjcr_fin_ult1
105879,ind_tjcr_fin_ult1
105884,ind_tjcr_fin_ult1
105885,ind_tjcr_fin_ult1
105888,ind_tjcr_fin_ult1
105889,ind_tjcr_fin_ult1
105893,ind_tjcr_fin_ult1
105896,ind_tjcr_fin_ult1
105899,ind_tjcr_fin_ult1
105901,ind_tjcr_fin_ult1
105904,ind_tjcr_fin_ult1
105905,ind_tjcr_fin_ult1
105907,ind_tjcr_fin_ult1
105911,ind_tjcr_fin_ult1
105912,ind_tjcr_fin_ult1
105913,ind_tjcr_fin_ult1
105914,ind_tjcr_fin_ult1
105920,ind_tjcr_fin_ult1
105921,ind_tjcr_fin_ult1
105923,ind_tjcr_fin_ult1
105924,ind_tjcr_fin_ult1
105927,ind_tjcr_fin_ult1
105928,ind_tjcr_fin_ult1
105930,ind_tjcr_fin_ult1
105932,ind_tjcr_fin_ult1
105933,ind_tjcr_fin_ult1
105934,ind_tjcr_fin_ult1
105936,ind_tjcr_fin_ult1
105937,ind_tjcr_fin_ult1
105938,ind_tjcr_fin_ult1
105940,ind_tjcr_fin_ult1
105947,ind_tjcr_fin_ult1
105948,ind_tjcr_fin_ult1
105949,ind_tjcr_fin_ult1
105951,ind_tjcr_fin_ult1
105953,ind_tjcr_fin_ult1
105955,ind_tjcr_fin_ult1
105957,ind_tjcr_fin_ult1
105960,ind_tjcr_fin_ult1
105962,ind_tjcr_fin_ult1
105963,ind_tjcr_fin_ult1
105964,ind_tjcr_fin_ult1
105965,ind_tjcr_fin_ult1
105966,ind_tjcr_fin_ult1
105969,ind_tjcr_fin_ult1
105971,ind_tjcr_fin_ult1
105973,ind_tjcr_fin_ult1
105976,ind_tjcr_fin_ult1
105980,ind_tjcr_fin_ult1
105983,ind_tjcr_fin_ult1
105984,ind_tjcr_fin_ult1
105988,ind_tjcr_fin_ult1
105989,ind_tjcr_fin_ult1
105991,ind_tjcr_fin_ult1
105993,ind_tjcr_fin_ult1
105994,ind_tjcr_fin_ult1
105996,ind_tjcr_fin_ult1
105998,ind_tjcr_fin_ult1
106000,ind_tjcr_fin_ult1
106002,ind_tjcr_fin_ult1
106003,ind_tjcr_fin_ult1
106007,ind_tjcr_fin_ult1
106008,ind_tjcr_fin_ult1
106009,ind_tjcr_fin_ult1
106019,ind_tjcr_fin_ult1
106021,ind_tjcr_fin_ult1
106022,ind_tjcr_fin_ult1
106024,ind_tjcr_fin_ult1
106026,ind_tjcr_fin_ult1
106027,ind_tjcr_fin_ult1
106031,ind_tjcr_fin_ult1
106033,ind_tjcr_fin_ult1
106036,ind_tjcr_fin_ult1
106038,ind_tjcr_fin_ult1
106039,ind_tjcr_fin_ult1
106040,ind_tjcr_fin_ult1
106041,ind_tjcr_fin_ult1
106048,ind_tjcr_fin_ult1
106049,ind_tjcr_fin_ult1
106050,ind_tjcr_fin_ult1
106052,ind_tjcr_fin_ult1
106053,ind_tjcr_fin_ult1
106056,ind_tjcr_fin_ult1
106057,ind_tjcr_fin_ult1
106058,ind_tjcr_fin_ult1
106062,ind_tjcr_fin_ult1
106063,ind_tjcr_fin_ult1
106065,ind_tjcr_fin_ult1
106066,ind_tjcr_fin_ult1
106067,ind_tjcr_fin_ult1
106068,ind_tjcr_fin_ult1
106069,ind_tjcr_fin_ult1
106070,ind_tjcr_fin_ult1
106071,ind_tjcr_fin_ult1
106072,ind_tjcr_fin_ult1
106074,ind_tjcr_fin_ult1
106076,ind_tjcr_fin_ult1
106078,ind_tjcr_fin_ult1
106080,ind_tjcr_fin_ult1
106081,ind_tjcr_fin_ult1
106082,ind_tjcr_fin_ult1
106083,ind_tjcr_fin_ult1
106084,ind_tjcr_fin_ult1
106087,ind_tjcr_fin_ult1
106089,ind_tjcr_fin_ult1
106091,ind_tjcr_fin_ult1
106092,ind_tjcr_fin_ult1
106094,ind_tjcr_fin_ult1
106097,ind_tjcr_fin_ult1
106099,ind_tjcr_fin_ult1
106101,ind_tjcr_fin_ult1
106102,ind_tjcr_fin_ult1
106104,ind_tjcr_fin_ult1
106109,ind_tjcr_fin_ult1
106110,ind_tjcr_fin_ult1
106115,ind_tjcr_fin_ult1
106117,ind_tjcr_fin_ult1
106118,ind_tjcr_fin_ult1
106120,ind_tjcr_fin_ult1
106122,ind_tjcr_fin_ult1
106131,ind_tjcr_fin_ult1
106134,ind_tjcr_fin_ult1
106136,ind_tjcr_fin_ult1
106137,ind_tjcr_fin_ult1
106140,ind_tjcr_fin_ult1
106141,ind_tjcr_fin_ult1
106142,ind_tjcr_fin_ult1
106143,ind_tjcr_fin_ult1
106146,ind_tjcr_fin_ult1
106147,ind_tjcr_fin_ult1
106148,ind_tjcr_fin_ult1
106149,ind_tjcr_fin_ult1
106156,ind_tjcr_fin_ult1
106157,ind_tjcr_fin_ult1
106159,ind_tjcr_fin_ult1
106160,ind_tjcr_fin_ult1
106166,ind_tjcr_fin_ult1
106167,ind_tjcr_fin_ult1
106168,ind_tjcr_fin_ult1
106170,ind_tjcr_fin_ult1
106171,ind_tjcr_fin_ult1
106172,ind_tjcr_fin_ult1
106173,ind_tjcr_fin_ult1
106174,ind_tjcr_fin_ult1
106175,ind_tjcr_fin_ult1
106176,ind_tjcr_fin_ult1
106178,ind_tjcr_fin_ult1
106180,ind_tjcr_fin_ult1
106181,ind_tjcr_fin_ult1
106183,ind_tjcr_fin_ult1
106189,ind_tjcr_fin_ult1
106192,ind_tjcr_fin_ult1
106193,ind_tjcr_fin_ult1
106197,ind_tjcr_fin_ult1
106198,ind_tjcr_fin_ult1
106200,ind_tjcr_fin_ult1
106201,ind_tjcr_fin_ult1
106203,ind_tjcr_fin_ult1
106204,ind_tjcr_fin_ult1
106205,ind_tjcr_fin_ult1
106206,ind_tjcr_fin_ult1
106208,ind_tjcr_fin_ult1
106209,ind_tjcr_fin_ult1
106210,ind_tjcr_fin_ult1
106213,ind_tjcr_fin_ult1
106217,ind_tjcr_fin_ult1
106219,ind_tjcr_fin_ult1
106220,ind_tjcr_fin_ult1
106221,ind_tjcr_fin_ult1
106222,ind_tjcr_fin_ult1
106224,ind_tjcr_fin_ult1
106225,ind_tjcr_fin_ult1
106230,ind_tjcr_fin_ult1
106231,ind_tjcr_fin_ult1
106232,ind_tjcr_fin_ult1
106233,ind_tjcr_fin_ult1
106234,ind_tjcr_fin_ult1
106235,ind_tjcr_fin_ult1
106236,ind_tjcr_fin_ult1
106237,ind_tjcr_fin_ult1
106238,ind_tjcr_fin_ult1
106240,ind_tjcr_fin_ult1
106242,ind_tjcr_fin_ult1
106244,ind_tjcr_fin_ult1
106246,ind_tjcr_fin_ult1
106248,ind_tjcr_fin_ult1
106250,ind_tjcr_fin_ult1
106252,ind_tjcr_fin_ult1
106257,ind_tjcr_fin_ult1
106258,ind_tjcr_fin_ult1
106261,ind_tjcr_fin_ult1
106262,ind_tjcr_fin_ult1
106263,ind_tjcr_fin_ult1
106264,ind_tjcr_fin_ult1
106266,ind_tjcr_fin_ult1
106268,ind_tjcr_fin_ult1
106276,ind_tjcr_fin_ult1
106279,ind_tjcr_fin_ult1
106288,ind_tjcr_fin_ult1
106291,ind_tjcr_fin_ult1
106293,ind_tjcr_fin_ult1
106297,ind_tjcr_fin_ult1
106298,ind_tjcr_fin_ult1
106299,ind_tjcr_fin_ult1
106300,ind_tjcr_fin_ult1
106301,ind_tjcr_fin_ult1
106302,ind_tjcr_fin_ult1
106303,ind_tjcr_fin_ult1
106304,ind_tjcr_fin_ult1
106305,ind_tjcr_fin_ult1
106306,ind_tjcr_fin_ult1
106308,ind_tjcr_fin_ult1
106309,ind_tjcr_fin_ult1
106310,ind_tjcr_fin_ult1
106311,ind_tjcr_fin_ult1
106312,ind_tjcr_fin_ult1
106313,ind_tjcr_fin_ult1
106314,ind_tjcr_fin_ult1
106316,ind_tjcr_fin_ult1
106318,ind_tjcr_fin_ult1
106320,ind_tjcr_fin_ult1
106325,ind_tjcr_fin_ult1
106326,ind_tjcr_fin_ult1
106331,ind_tjcr_fin_ult1
106334,ind_tjcr_fin_ult1
106338,ind_tjcr_fin_ult1
106339,ind_tjcr_fin_ult1
106341,ind_tjcr_fin_ult1
106342,ind_tjcr_fin_ult1
106343,ind_tjcr_fin_ult1
106344,ind_tjcr_fin_ult1
106345,ind_tjcr_fin_ult1
106346,ind_tjcr_fin_ult1
106347,ind_tjcr_fin_ult1
106348,ind_tjcr_fin_ult1
106350,ind_tjcr_fin_ult1
106353,ind_tjcr_fin_ult1
106354,ind_tjcr_fin_ult1
106356,ind_tjcr_fin_ult1
106358,ind_tjcr_fin_ult1
106360,ind_tjcr_fin_ult1
106361,ind_tjcr_fin_ult1
106362,ind_tjcr_fin_ult1
106365,ind_tjcr_fin_ult1
106366,ind_tjcr_fin_ult1
106369,ind_tjcr_fin_ult1
106370,ind_tjcr_fin_ult1
106371,ind_tjcr_fin_ult1
106372,ind_tjcr_fin_ult1
106373,ind_tjcr_fin_ult1
106375,ind_tjcr_fin_ult1
106377,ind_tjcr_fin_ult1
106378,ind_tjcr_fin_ult1
106380,ind_tjcr_fin_ult1
106381,ind_tjcr_fin_ult1
106382,ind_tjcr_fin_ult1
106385,ind_tjcr_fin_ult1
106386,ind_tjcr_fin_ult1
106390,ind_tjcr_fin_ult1
106391,ind_tjcr_fin_ult1
106392,ind_tjcr_fin_ult1
106394,ind_tjcr_fin_ult1
106395,ind_tjcr_fin_ult1
106396,ind_tjcr_fin_ult1
106397,ind_tjcr_fin_ult1
106398,ind_tjcr_fin_ult1
106399,ind_tjcr_fin_ult1
106400,ind_tjcr_fin_ult1
106405,ind_tjcr_fin_ult1
106406,ind_tjcr_fin_ult1
106407,ind_tjcr_fin_ult1
106409,ind_tjcr_fin_ult1
106410,ind_tjcr_fin_ult1
106411,ind_tjcr_fin_ult1
106412,ind_tjcr_fin_ult1
106413,ind_tjcr_fin_ult1
106415,ind_tjcr_fin_ult1
106417,ind_tjcr_fin_ult1
106418,ind_tjcr_fin_ult1
106425,ind_tjcr_fin_ult1
106427,ind_tjcr_fin_ult1
106428,ind_tjcr_fin_ult1
106430,ind_tjcr_fin_ult1
106431,ind_tjcr_fin_ult1
106432,ind_tjcr_fin_ult1
106433,ind_tjcr_fin_ult1
106434,ind_tjcr_fin_ult1
106436,ind_tjcr_fin_ult1
106441,ind_tjcr_fin_ult1
106444,ind_tjcr_fin_ult1
106451,ind_tjcr_fin_ult1
106452,ind_tjcr_fin_ult1
106454,ind_tjcr_fin_ult1
106456,ind_tjcr_fin_ult1
106457,ind_tjcr_fin_ult1
106459,ind_tjcr_fin_ult1
106462,ind_tjcr_fin_ult1
106465,ind_tjcr_fin_ult1
106466,ind_tjcr_fin_ult1
106467,ind_tjcr_fin_ult1
106468,ind_tjcr_fin_ult1
106469,ind_tjcr_fin_ult1
106476,ind_tjcr_fin_ult1
106481,ind_tjcr_fin_ult1
106483,ind_tjcr_fin_ult1
106485,ind_tjcr_fin_ult1
106486,ind_tjcr_fin_ult1
106487,ind_tjcr_fin_ult1
106488,ind_tjcr_fin_ult1
106489,ind_tjcr_fin_ult1
106490,ind_tjcr_fin_ult1
106491,ind_tjcr_fin_ult1
106494,ind_tjcr_fin_ult1
106496,ind_tjcr_fin_ult1
106498,ind_tjcr_fin_ult1
106500,ind_tjcr_fin_ult1
106501,ind_tjcr_fin_ult1
106502,ind_tjcr_fin_ult1
106503,ind_tjcr_fin_ult1
106504,ind_tjcr_fin_ult1
106506,ind_tjcr_fin_ult1
106509,ind_tjcr_fin_ult1
106510,ind_tjcr_fin_ult1
106511,ind_tjcr_fin_ult1
106513,ind_tjcr_fin_ult1
106514,ind_tjcr_fin_ult1
106516,ind_tjcr_fin_ult1
106517,ind_tjcr_fin_ult1
106518,ind_tjcr_fin_ult1
106520,ind_tjcr_fin_ult1
106521,ind_tjcr_fin_ult1
106522,ind_tjcr_fin_ult1
106523,ind_tjcr_fin_ult1
106525,ind_tjcr_fin_ult1
106526,ind_tjcr_fin_ult1
106529,ind_tjcr_fin_ult1
106533,ind_tjcr_fin_ult1
106536,ind_tjcr_fin_ult1
106538,ind_tjcr_fin_ult1
106539,ind_tjcr_fin_ult1
106542,ind_tjcr_fin_ult1
106546,ind_tjcr_fin_ult1
106547,ind_tjcr_fin_ult1
106549,ind_tjcr_fin_ult1
106550,ind_tjcr_fin_ult1
106551,ind_tjcr_fin_ult1
106554,ind_tjcr_fin_ult1
106555,ind_tjcr_fin_ult1
106556,ind_tjcr_fin_ult1
106558,ind_tjcr_fin_ult1
106560,ind_tjcr_fin_ult1
106562,ind_tjcr_fin_ult1
106566,ind_tjcr_fin_ult1
106567,ind_tjcr_fin_ult1
106569,ind_tjcr_fin_ult1
106571,ind_tjcr_fin_ult1
106572,ind_tjcr_fin_ult1
106574,ind_tjcr_fin_ult1
106575,ind_tjcr_fin_ult1
106581,ind_tjcr_fin_ult1
106586,ind_tjcr_fin_ult1
106588,ind_tjcr_fin_ult1
106589,ind_tjcr_fin_ult1
106590,ind_tjcr_fin_ult1
106591,ind_tjcr_fin_ult1
106592,ind_tjcr_fin_ult1
106594,ind_tjcr_fin_ult1
106596,ind_tjcr_fin_ult1
106597,ind_tjcr_fin_ult1
106599,ind_tjcr_fin_ult1
106601,ind_tjcr_fin_ult1
106603,ind_tjcr_fin_ult1
106605,ind_tjcr_fin_ult1
106606,ind_tjcr_fin_ult1
106609,ind_tjcr_fin_ult1
106610,ind_tjcr_fin_ult1
106612,ind_tjcr_fin_ult1
106613,ind_tjcr_fin_ult1
106615,ind_tjcr_fin_ult1
106618,ind_tjcr_fin_ult1
106619,ind_tjcr_fin_ult1
106620,ind_tjcr_fin_ult1
106621,ind_tjcr_fin_ult1
106623,ind_tjcr_fin_ult1
106624,ind_tjcr_fin_ult1
106626,ind_tjcr_fin_ult1
106627,ind_tjcr_fin_ult1
106629,ind_tjcr_fin_ult1
106632,ind_tjcr_fin_ult1
106638,ind_tjcr_fin_ult1
106641,ind_tjcr_fin_ult1
106644,ind_tjcr_fin_ult1
106645,ind_tjcr_fin_ult1
106646,ind_tjcr_fin_ult1
106648,ind_tjcr_fin_ult1
106655,ind_tjcr_fin_ult1
106658,ind_tjcr_fin_ult1
106661,ind_tjcr_fin_ult1
106664,ind_tjcr_fin_ult1
106665,ind_tjcr_fin_ult1
106666,ind_tjcr_fin_ult1
106670,ind_tjcr_fin_ult1
106671,ind_tjcr_fin_ult1
106672,ind_tjcr_fin_ult1
106673,ind_tjcr_fin_ult1
106675,ind_tjcr_fin_ult1
106683,ind_tjcr_fin_ult1
106684,ind_tjcr_fin_ult1
106685,ind_tjcr_fin_ult1
106686,ind_tjcr_fin_ult1
106687,ind_tjcr_fin_ult1
106688,ind_tjcr_fin_ult1
106689,ind_tjcr_fin_ult1
106691,ind_tjcr_fin_ult1
106692,ind_tjcr_fin_ult1
106694,ind_tjcr_fin_ult1
106696,ind_tjcr_fin_ult1
106697,ind_tjcr_fin_ult1
106700,ind_tjcr_fin_ult1
106701,ind_tjcr_fin_ult1
106703,ind_tjcr_fin_ult1
106705,ind_tjcr_fin_ult1
106706,ind_tjcr_fin_ult1
106707,ind_tjcr_fin_ult1
106709,ind_tjcr_fin_ult1
106712,ind_tjcr_fin_ult1
106713,ind_tjcr_fin_ult1
106715,ind_tjcr_fin_ult1
106716,ind_tjcr_fin_ult1
106717,ind_tjcr_fin_ult1
106718,ind_tjcr_fin_ult1
106719,ind_tjcr_fin_ult1
106720,ind_tjcr_fin_ult1
106721,ind_tjcr_fin_ult1
106722,ind_tjcr_fin_ult1
106723,ind_tjcr_fin_ult1
106724,ind_tjcr_fin_ult1
106725,ind_tjcr_fin_ult1
106726,ind_tjcr_fin_ult1
106727,ind_tjcr_fin_ult1
106728,ind_tjcr_fin_ult1
106729,ind_tjcr_fin_ult1
106731,ind_tjcr_fin_ult1
106734,ind_tjcr_fin_ult1
106738,ind_tjcr_fin_ult1
106739,ind_tjcr_fin_ult1
106742,ind_tjcr_fin_ult1
106744,ind_tjcr_fin_ult1
106746,ind_tjcr_fin_ult1
106757,ind_tjcr_fin_ult1
106761,ind_tjcr_fin_ult1
106762,ind_tjcr_fin_ult1
106763,ind_tjcr_fin_ult1
106764,ind_tjcr_fin_ult1
106765,ind_tjcr_fin_ult1
106768,ind_tjcr_fin_ult1
106771,ind_tjcr_fin_ult1
106772,ind_tjcr_fin_ult1
106774,ind_tjcr_fin_ult1
106775,ind_tjcr_fin_ult1
106776,ind_tjcr_fin_ult1
106777,ind_tjcr_fin_ult1
106778,ind_tjcr_fin_ult1
106780,ind_tjcr_fin_ult1
